msg,ts,sample
HIGHRES_IMU,202143130,-9.3483
HIGHRES_IMU,202150108,-9.3483
HIGHRES_IMU,202163913,-9.3483
HIGHRES_IMU,202170860,-9.3483
HIGHRES_IMU,202177823,-9.3483
HIGHRES_IMU,202184762,-9.3483
HIGHRES_IMU,202198616,-9.3483
HIGHRES_IMU,202205594,-9.3483
HIGHRES_IMU,202212553,-9.3483
HIGHRES_IMU,202219550,-9.3483
HIGHRES_IMU,202233354,-9.3483
HIGHRES_IMU,202240303,-9.3483
HIGHRES_IMU,202247286,-9.3483
HIGHRES_IMU,202254200,-9.3483
HIGHRES_IMU,202268078,-9.3483
HIGHRES_IMU,202275047,-9.3483
HIGHRES_IMU,202282024,-9.3483
HIGHRES_IMU,202289002,-9.3483
HIGHRES_IMU,202302895,-9.3483
HIGHRES_IMU,202309809,-9.3483
HIGHRES_IMU,202316781,-9.3483
HIGHRES_IMU,202330659,-9.3483
HIGHRES_IMU,202337576,-9.3482
HIGHRES_IMU,202344577,-9.3483
HIGHRES_IMU,202351528,-9.3482
HIGHRES_IMU,202365389,-9.3482
HIGHRES_IMU,202372319,-9.3483
HIGHRES_IMU,202379299,-9.3482
HIGHRES_IMU,202386187,-9.3483
HIGHRES_IMU,202400157,-9.3483
HIGHRES_IMU,202407135,-9.3482
HIGHRES_IMU,202414025,-9.3483
HIGHRES_IMU,202420979,-9.3482
HIGHRES_IMU,202434873,-9.3482
HIGHRES_IMU,202441865,-9.3483
HIGHRES_IMU,202448731,-9.3482
HIGHRES_IMU,202455729,-9.3483
HIGHRES_IMU,202469601,-9.3483
HIGHRES_IMU,202476612,-9.3483
HIGHRES_IMU,202483495,-9.3483
HIGHRES_IMU,202490396,-9.3483
HIGHRES_IMU,202504268,-9.3483
HIGHRES_IMU,202511217,-9.3482
HIGHRES_IMU,202518148,-9.3483
HIGHRES_IMU,202532042,-9.3482
HIGHRES_IMU,202539015,-9.3483
HIGHRES_IMU,202546317,-9.3482
HIGHRES_IMU,202552869,-9.3483
HIGHRES_IMU,202566759,-9.3483
HIGHRES_IMU,202573772,-9.3482
HIGHRES_IMU,202580731,-9.3482
HIGHRES_IMU,202587826,-9.3483
HIGHRES_IMU,202601617,-9.3483
HIGHRES_IMU,202608585,-9.3483
HIGHRES_IMU,202615540,-9.3483
HIGHRES_IMU,202622464,-9.3482
HIGHRES_IMU,202636340,-9.3483
HIGHRES_IMU,202643295,-9.3482
HIGHRES_IMU,202650199,-9.3482
HIGHRES_IMU,202657196,-9.3483
HIGHRES_IMU,202671080,-9.3483
HIGHRES_IMU,202678209,-9.3482
HIGHRES_IMU,202684943,-9.3483
HIGHRES_IMU,202691978,-9.3482
HIGHRES_IMU,202705800,-9.3482
HIGHRES_IMU,202712773,-9.3482
HIGHRES_IMU,202719679,-9.3482
HIGHRES_IMU,202726637,-9.3483
HIGHRES_IMU,202740656,-9.3483
HIGHRES_IMU,202747513,-9.3482
HIGHRES_IMU,202754442,-9.3483
HIGHRES_IMU,202761388,-9.3482
HIGHRES_IMU,202775252,-9.3483
HIGHRES_IMU,202782163,-9.3482
HIGHRES_IMU,202789097,-9.3482
HIGHRES_IMU,202796043,-9.3482
HIGHRES_IMU,202802982,-9.3482
HIGHRES_IMU,202816942,-9.3482
HIGHRES_IMU,202823874,-9.3483
HIGHRES_IMU,202830741,-9.3482
HIGHRES_IMU,202844691,-9.3482
HIGHRES_IMU,202851754,-9.3482
HIGHRES_IMU,202858641,-9.3482
HIGHRES_IMU,202865533,-9.3483
HIGHRES_IMU,202879437,-9.3482
HIGHRES_IMU,202886389,-9.3482
HIGHRES_IMU,202893346,-9.3482
HIGHRES_IMU,202900245,-9.3482
HIGHRES_IMU,202914206,-9.3482
HIGHRES_IMU,202921113,-9.3482
HIGHRES_IMU,202928063,-9.3482
HIGHRES_IMU,202935043,-9.3482
HIGHRES_IMU,202948895,-9.3482
HIGHRES_IMU,202955817,-9.3482
HIGHRES_IMU,202962896,-9.3482
HIGHRES_IMU,202969711,-9.3483
HIGHRES_IMU,202983581,-9.3482
HIGHRES_IMU,202990532,-9.3482
HIGHRES_IMU,202997483,-9.3482
HIGHRES_IMU,203004451,-9.3482
HIGHRES_IMU,203018378,-9.3482
HIGHRES_IMU,203025253,-9.3482
HIGHRES_IMU,203032187,-9.3482
HIGHRES_IMU,203046141,-9.3482
HIGHRES_IMU,203053134,-9.3482
HIGHRES_IMU,203060024,-9.3482
HIGHRES_IMU,203066951,-9.3482
HIGHRES_IMU,203080908,-9.3482
HIGHRES_IMU,203087807,-9.3482
HIGHRES_IMU,203094761,-9.3482
HIGHRES_IMU,203108729,-9.3482
HIGHRES_IMU,203115689,-9.3482
HIGHRES_IMU,203122650,-9.3482
HIGHRES_IMU,203129605,-9.3482
HIGHRES_IMU,203143435,-9.3482
HIGHRES_IMU,203150551,-9.3482
HIGHRES_IMU,203157423,-9.3482
HIGHRES_IMU,203171276,-9.3482
HIGHRES_IMU,203178131,-9.3482
HIGHRES_IMU,203185106,-9.3482
HIGHRES_IMU,203192079,-9.3482
HIGHRES_IMU,203205948,-9.3482
HIGHRES_IMU,203212875,-9.3482
HIGHRES_IMU,203219885,-9.3482
HIGHRES_IMU,203233723,-9.3482
HIGHRES_IMU,203240745,-9.3482
HIGHRES_IMU,203247604,-9.3482
HIGHRES_IMU,203254650,-9.3482
HIGHRES_IMU,203268429,-9.3482
HIGHRES_IMU,203275388,-9.3482
HIGHRES_IMU,203282331,-9.3482
HIGHRES_IMU,203296198,-9.3482
HIGHRES_IMU,203303190,-9.3482
HIGHRES_IMU,203310229,-9.3481
HIGHRES_IMU,203317101,-9.3481
HIGHRES_IMU,203330926,-9.3481
HIGHRES_IMU,203337907,-9.3482
HIGHRES_IMU,203344913,-9.3481
HIGHRES_IMU,203351778,-9.3482
HIGHRES_IMU,203358781,-9.3482
HIGHRES_IMU,203372663,-9.3482
HIGHRES_IMU,203379632,-9.3481
HIGHRES_IMU,203386597,-9.3482
HIGHRES_IMU,203400392,-9.3482
HIGHRES_IMU,203407351,-9.3481
HIGHRES_IMU,203414308,-9.3482
HIGHRES_IMU,203421270,-9.3481
HIGHRES_IMU,203435157,-9.3482
HIGHRES_IMU,203442111,-9.3481
HIGHRES_IMU,203449037,-9.3482
HIGHRES_IMU,203456021,-9.3481
HIGHRES_IMU,203469929,-9.3482
HIGHRES_IMU,203476911,-9.3482
HIGHRES_IMU,203483798,-9.3482
HIGHRES_IMU,203490733,-9.3482
HIGHRES_IMU,203504730,-9.3482
HIGHRES_IMU,203511631,-9.3481
HIGHRES_IMU,203518541,-9.3482
HIGHRES_IMU,203525516,-9.3481
HIGHRES_IMU,203539358,-9.3481
HIGHRES_IMU,203546343,-9.3482
HIGHRES_IMU,203553258,-9.3481
HIGHRES_IMU,203560177,-9.3482
HIGHRES_IMU,203574106,-9.3482
HIGHRES_IMU,203581029,-9.3481
HIGHRES_IMU,203588066,-9.3482
HIGHRES_IMU,203594861,-9.3481
HIGHRES_IMU,203608849,-9.3481
HIGHRES_IMU,203615802,-9.3481
HIGHRES_IMU,203622757,-9.3482
HIGHRES_IMU,203629609,-9.3481
HIGHRES_IMU,203643583,-9.3481
HIGHRES_IMU,203650455,-9.3482
HIGHRES_IMU,203657401,-9.3481
HIGHRES_IMU,203671261,-9.3481
HIGHRES_IMU,203678227,-9.3482
HIGHRES_IMU,203685203,-9.3481
HIGHRES_IMU,203692092,-9.3482
HIGHRES_IMU,203706041,-9.3481
HIGHRES_IMU,203713050,-9.3481
HIGHRES_IMU,203719962,-9.3481
HIGHRES_IMU,203726982,-9.3481
HIGHRES_IMU,203740804,-9.3482
HIGHRES_IMU,203747700,-9.3481
HIGHRES_IMU,203754702,-9.3482
HIGHRES_IMU,203761587,-9.3481
HIGHRES_IMU,203775508,-9.3481
HIGHRES_IMU,203782538,-9.3481
HIGHRES_IMU,203789593,-9.3481
HIGHRES_IMU,203796333,-9.3482
HIGHRES_IMU,203810280,-9.3482
HIGHRES_IMU,203817203,-9.3481
HIGHRES_IMU,203824189,-9.3481
HIGHRES_IMU,203831038,-9.3481
HIGHRES_IMU,203844957,-9.3482
HIGHRES_IMU,203851921,-9.3481
HIGHRES_IMU,203858847,-9.3482
HIGHRES_IMU,203872726,-9.3481
HIGHRES_IMU,203879706,-9.3481
HIGHRES_IMU,203886698,-9.3482
HIGHRES_IMU,203893615,-9.3481
HIGHRES_IMU,203907566,-9.3481
HIGHRES_IMU,203914494,-9.3481
HIGHRES_IMU,203921404,-9.3481
HIGHRES_IMU,203928347,-9.3481
HIGHRES_IMU,203935277,-9.3481
HIGHRES_IMU,203949173,-9.3481
HIGHRES_IMU,203956114,-9.3481
HIGHRES_IMU,203963027,-9.3481
HIGHRES_IMU,203970001,-9.3481
HIGHRES_IMU,203983949,-9.3481
HIGHRES_IMU,203990805,-9.3481
HIGHRES_IMU,203997724,-9.3481
HIGHRES_IMU,204011608,-9.3481
HIGHRES_IMU,204018608,-9.3481
HIGHRES_IMU,204025616,-9.3481
HIGHRES_IMU,204032641,-9.3481
HIGHRES_IMU,204046533,-9.3481
HIGHRES_IMU,204053527,-9.3481
HIGHRES_IMU,204060450,-9.3481
HIGHRES_IMU,204067492,-9.3481
HIGHRES_IMU,204081295,-9.3481
HIGHRES_IMU,204089483,-9.3481
HIGHRES_IMU,204095084,-9.3481
HIGHRES_IMU,204109018,-9.3481
HIGHRES_IMU,204115953,-9.3481
HIGHRES_IMU,204122963,-9.3481
HIGHRES_IMU,204129834,-9.3481
HIGHRES_IMU,204143812,-9.3481
HIGHRES_IMU,204150713,-9.3480
HIGHRES_IMU,204157697,-9.3481
HIGHRES_IMU,204164587,-9.3480
HIGHRES_IMU,204178524,-9.3481
HIGHRES_IMU,204185649,-9.3481
HIGHRES_IMU,204192423,-9.3481
HIGHRES_IMU,204199314,-9.3481
HIGHRES_IMU,204213198,-9.3481
HIGHRES_IMU,204220134,-9.3481
HIGHRES_IMU,204227069,-9.3481
HIGHRES_IMU,204233997,-9.3480
HIGHRES_IMU,204241008,-9.3481
HIGHRES_IMU,204254848,-9.3481
HIGHRES_IMU,204261916,-9.3481
HIGHRES_IMU,204268748,-9.3481
HIGHRES_IMU,204282716,-9.3481
HIGHRES_IMU,204289696,-9.3481
HIGHRES_IMU,204296484,-9.3480
HIGHRES_IMU,204303476,-9.3481
HIGHRES_IMU,204317387,-9.3481
HIGHRES_IMU,204324289,-9.3480
HIGHRES_IMU,204331229,-9.3481
HIGHRES_IMU,204345165,-9.3481
HIGHRES_IMU,204352129,-9.3480
HIGHRES_IMU,204359044,-9.3481
HIGHRES_IMU,204365961,-9.3480
HIGHRES_IMU,204379869,-9.3480
HIGHRES_IMU,204386811,-9.3481
HIGHRES_IMU,204393765,-9.3481
HIGHRES_IMU,204400715,-9.3481
HIGHRES_IMU,204414603,-9.3481
HIGHRES_IMU,204421536,-9.3481
HIGHRES_IMU,204428432,-9.3481
HIGHRES_IMU,204442330,-9.3481
HIGHRES_IMU,204449331,-9.3480
HIGHRES_IMU,204456293,-9.3481
HIGHRES_IMU,204463231,-9.3480
HIGHRES_IMU,204470396,-9.3481
HIGHRES_IMU,204484131,-9.3481
HIGHRES_IMU,204491014,-9.3480
HIGHRES_IMU,204497971,-9.3481
HIGHRES_IMU,204504964,-9.3480
HIGHRES_IMU,204518890,-9.3480
HIGHRES_IMU,204525754,-9.3481
HIGHRES_IMU,204532794,-9.3480
HIGHRES_IMU,204539628,-9.3481
HIGHRES_IMU,204553553,-9.3481
HIGHRES_IMU,204560459,-9.3480
HIGHRES_IMU,204567378,-9.3480
HIGHRES_IMU,204574367,-9.3480
HIGHRES_IMU,204588256,-9.3480
HIGHRES_IMU,204595162,-9.3480
HIGHRES_IMU,204602136,-9.3481
HIGHRES_IMU,204609184,-9.3480
HIGHRES_IMU,204622998,-9.3480
HIGHRES_IMU,204629864,-9.3481
HIGHRES_IMU,204636848,-9.3480
HIGHRES_IMU,204650690,-9.3480
HIGHRES_IMU,204657648,-9.3481
HIGHRES_IMU,204664602,-9.3480
HIGHRES_IMU,204671559,-9.3481
HIGHRES_IMU,204685460,-9.3481
HIGHRES_IMU,204692398,-9.3480
HIGHRES_IMU,204699359,-9.3480
HIGHRES_IMU,204706292,-9.3480
HIGHRES_IMU,204720162,-9.3480
HIGHRES_IMU,204727083,-9.3480
HIGHRES_IMU,204734049,-9.3480
HIGHRES_IMU,204741028,-9.3480
HIGHRES_IMU,204754950,-9.3481
HIGHRES_IMU,204762001,-9.3480
HIGHRES_IMU,204768830,-9.3480
HIGHRES_IMU,204782703,-9.3480
HIGHRES_IMU,204789658,-9.3480
HIGHRES_IMU,204796549,-9.3480
HIGHRES_IMU,204803569,-9.3480
HIGHRES_IMU,204817406,-9.3480
HIGHRES_IMU,204824357,-9.3481
HIGHRES_IMU,204831287,-9.3480
HIGHRES_IMU,204838261,-9.3480
HIGHRES_IMU,204845264,-9.3480
HIGHRES_IMU,204859065,-9.3480
HIGHRES_IMU,204865992,-9.3480
HIGHRES_IMU,204872992,-9.3480
HIGHRES_IMU,204879913,-9.3481
HIGHRES_IMU,204886871,-9.3480
HIGHRES_IMU,204900718,-9.3480
HIGHRES_IMU,204907646,-9.3479
HIGHRES_IMU,204914612,-9.3480
HIGHRES_IMU,204928477,-9.3480
HIGHRES_IMU,204935460,-9.3480
HIGHRES_IMU,204942491,-9.3480
HIGHRES_IMU,204956280,-9.3480
HIGHRES_IMU,204963261,-9.3480
HIGHRES_IMU,204970198,-9.3480
HIGHRES_IMU,204977157,-9.3479
HIGHRES_IMU,204984100,-9.3480
HIGHRES_IMU,204997937,-9.3480
HIGHRES_IMU,205004929,-9.3480
HIGHRES_IMU,205011835,-9.3480
HIGHRES_IMU,205025870,-9.3480
HIGHRES_IMU,205032926,-9.3480
HIGHRES_IMU,205039980,-9.3480
HIGHRES_IMU,205046693,-9.3480
HIGHRES_IMU,205060511,-9.3480
HIGHRES_IMU,205067458,-9.3480
HIGHRES_IMU,205074438,-9.3479
HIGHRES_IMU,205081384,-9.3480
HIGHRES_IMU,205088363,-9.3479
HIGHRES_IMU,205102207,-9.3480
HIGHRES_IMU,205109213,-9.3479
HIGHRES_IMU,205116118,-9.3480
HIGHRES_IMU,205123055,-9.3479
HIGHRES_IMU,205136992,-9.3480
HIGHRES_IMU,205143942,-9.3479
HIGHRES_IMU,205150880,-9.3480
HIGHRES_IMU,205164739,-9.3480
HIGHRES_IMU,205171707,-9.3480
HIGHRES_IMU,205178680,-9.3479
HIGHRES_IMU,205185666,-9.3480
HIGHRES_IMU,205199434,-9.3480
HIGHRES_IMU,205206421,-9.3479
HIGHRES_IMU,205213383,-9.3480
HIGHRES_IMU,205220383,-9.3479
HIGHRES_IMU,205234165,-9.3480
HIGHRES_IMU,205241120,-9.3479
HIGHRES_IMU,205248062,-9.3480
HIGHRES_IMU,205262043,-9.3480
HIGHRES_IMU,205268935,-9.3479
HIGHRES_IMU,205275874,-9.3480
HIGHRES_IMU,205289760,-9.3479
HIGHRES_IMU,205296686,-9.3480
HIGHRES_IMU,205303667,-9.3479
HIGHRES_IMU,205310614,-9.3480
HIGHRES_IMU,205324458,-9.3479
HIGHRES_IMU,205331375,-9.3480
HIGHRES_IMU,205338379,-9.3479
HIGHRES_IMU,205345366,-9.3479
HIGHRES_IMU,205359217,-9.3479
HIGHRES_IMU,205366335,-9.3479
HIGHRES_IMU,205373128,-9.3480
HIGHRES_IMU,205380116,-9.3479
HIGHRES_IMU,205393993,-9.3479
HIGHRES_IMU,205400878,-9.3480
HIGHRES_IMU,205407856,-9.3479
HIGHRES_IMU,205414829,-9.3480
HIGHRES_IMU,205421710,-9.3479
HIGHRES_IMU,205436485,-9.3479
HIGHRES_IMU,205443391,-9.3481
HIGHRES_IMU,205450418,-9.3478
HIGHRES_IMU,205457326,-9.3479
HIGHRES_IMU,205471223,-9.3479
HIGHRES_IMU,205478097,-9.3480
HIGHRES_IMU,205485090,-9.3479
HIGHRES_IMU,205492031,-9.3480
HIGHRES_IMU,205505878,-9.3479
HIGHRES_IMU,205512832,-9.3480
HIGHRES_IMU,205519773,-9.3479
HIGHRES_IMU,205526745,-9.3480
HIGHRES_IMU,205540851,-9.3479
HIGHRES_IMU,205547509,-9.3479
HIGHRES_IMU,205554518,-9.3479
HIGHRES_IMU,205561479,-9.3480
HIGHRES_IMU,205575331,-9.3480
HIGHRES_IMU,205582293,-9.3479
HIGHRES_IMU,205589278,-9.3479
HIGHRES_IMU,205603133,-9.3479
HIGHRES_IMU,205610075,-9.3480
HIGHRES_IMU,205616984,-9.3479
HIGHRES_IMU,205623916,-9.3480
HIGHRES_IMU,205637790,-9.3479
HIGHRES_IMU,205644721,-9.3479
HIGHRES_IMU,205651713,-9.3479
HIGHRES_IMU,205658655,-9.3479
HIGHRES_IMU,205672652,-9.3479
HIGHRES_IMU,205679575,-9.3479
HIGHRES_IMU,205686455,-9.3479
HIGHRES_IMU,205700272,-9.3479
HIGHRES_IMU,205707332,-9.3479
HIGHRES_IMU,205714280,-9.3479
HIGHRES_IMU,205721224,-9.3480
HIGHRES_IMU,205735073,-9.3480
HIGHRES_IMU,205742012,-9.3478
HIGHRES_IMU,205748920,-9.3479
HIGHRES_IMU,205755894,-9.3479
HIGHRES_IMU,205769880,-9.3479
HIGHRES_IMU,205776753,-9.3479
HIGHRES_IMU,205783717,-9.3479
HIGHRES_IMU,205797528,-9.3479
HIGHRES_IMU,205804559,-9.3479
HIGHRES_IMU,205811420,-9.3479
HIGHRES_IMU,205818402,-9.3479
HIGHRES_IMU,205832302,-9.3478
HIGHRES_IMU,205839241,-9.3480
HIGHRES_IMU,205846359,-9.3479
HIGHRES_IMU,205853100,-9.3479
HIGHRES_IMU,205867084,-9.3479
HIGHRES_IMU,205874038,-9.3479
HIGHRES_IMU,205880897,-9.3479
HIGHRES_IMU,205887858,-9.3479
HIGHRES_IMU,205901739,-9.3479
HIGHRES_IMU,205908738,-9.3478
HIGHRES_IMU,205915658,-9.3479
HIGHRES_IMU,205929530,-9.3479
HIGHRES_IMU,205936462,-9.3478
HIGHRES_IMU,205943482,-9.3479
HIGHRES_IMU,205950383,-9.3479
HIGHRES_IMU,205957316,-9.3478
HIGHRES_IMU,205971179,-9.3478
HIGHRES_IMU,205978179,-9.3479
HIGHRES_IMU,205985076,-9.3478
HIGHRES_IMU,205992044,-9.3479
HIGHRES_IMU,206006018,-9.3479
HIGHRES_IMU,206012891,-9.3478
HIGHRES_IMU,206019782,-9.3479
HIGHRES_IMU,206026752,-9.3478
HIGHRES_IMU,206040661,-9.3478
HIGHRES_IMU,206047615,-9.3479
HIGHRES_IMU,206054598,-9.3478
HIGHRES_IMU,206068417,-9.3478
HIGHRES_IMU,206075376,-9.3479
HIGHRES_IMU,206082318,-9.3479
HIGHRES_IMU,206096184,-9.3479
HIGHRES_IMU,206103139,-9.3478
HIGHRES_IMU,206110118,-9.3479
HIGHRES_IMU,206117064,-9.3478
HIGHRES_IMU,206130904,-9.3478
HIGHRES_IMU,206137874,-9.3479
HIGHRES_IMU,206144846,-9.3478
HIGHRES_IMU,206151948,-9.3479
HIGHRES_IMU,206165837,-9.3479
HIGHRES_IMU,206172682,-9.3478
HIGHRES_IMU,206179630,-9.3479
HIGHRES_IMU,206186646,-9.3478
HIGHRES_IMU,206200530,-9.3478
HIGHRES_IMU,206207441,-9.3479
HIGHRES_IMU,206214592,-9.3478
HIGHRES_IMU,206221285,-9.3479
HIGHRES_IMU,206235199,-9.3478
HIGHRES_IMU,206242089,-9.3479
HIGHRES_IMU,206249092,-9.3478
HIGHRES_IMU,206256046,-9.3479
HIGHRES_IMU,206269868,-9.3479
HIGHRES_IMU,206276856,-9.3478
HIGHRES_IMU,206283836,-9.3479
HIGHRES_IMU,206290817,-9.3478
HIGHRES_IMU,206304641,-9.3478
HIGHRES_IMU,206311581,-9.3478
HIGHRES_IMU,206318478,-9.3478
HIGHRES_IMU,206325467,-9.3479
HIGHRES_IMU,206339306,-9.3479
HIGHRES_IMU,206346241,-9.3478
HIGHRES_IMU,206353172,-9.3479
HIGHRES_IMU,206360119,-9.3478
HIGHRES_IMU,206374063,-9.3478
HIGHRES_IMU,206381011,-9.3479
HIGHRES_IMU,206387937,-9.3478
HIGHRES_IMU,206401789,-9.3478
HIGHRES_IMU,206408763,-9.3478
HIGHRES_IMU,206415730,-9.3479
HIGHRES_IMU,206422857,-9.3478
HIGHRES_IMU,206436541,-9.3478
HIGHRES_IMU,206443511,-9.3479
HIGHRES_IMU,206450452,-9.3478
HIGHRES_IMU,206464375,-9.3478
HIGHRES_IMU,206471258,-9.3479
HIGHRES_IMU,206478211,-9.3478
HIGHRES_IMU,206485137,-9.3479
HIGHRES_IMU,206499030,-9.3478
HIGHRES_IMU,206506016,-9.3478
HIGHRES_IMU,206512931,-9.3478
HIGHRES_IMU,206519859,-9.3479
HIGHRES_IMU,206533734,-9.3478
HIGHRES_IMU,206540706,-9.3478
HIGHRES_IMU,206547777,-9.3479
HIGHRES_IMU,206561613,-9.3479
HIGHRES_IMU,206568514,-9.3478
HIGHRES_IMU,206575521,-9.3479
HIGHRES_IMU,206582431,-9.3478
HIGHRES_IMU,206596253,-9.3478
HIGHRES_IMU,206603242,-9.3478
HIGHRES_IMU,206610199,-9.3478
HIGHRES_IMU,206617199,-9.3478
HIGHRES_IMU,206631032,-9.3478
HIGHRES_IMU,206637991,-9.3478
HIGHRES_IMU,206644944,-9.3478
HIGHRES_IMU,206658842,-9.3478
HIGHRES_IMU,206665810,-9.3478
HIGHRES_IMU,206672720,-9.3478
HIGHRES_IMU,206679680,-9.3478
HIGHRES_IMU,206686847,-9.3478
HIGHRES_IMU,206700489,-9.3478
HIGHRES_IMU,206707505,-9.3478
HIGHRES_IMU,206714351,-9.3478
HIGHRES_IMU,206728237,-9.3478
HIGHRES_IMU,206735191,-9.3478
HIGHRES_IMU,206742154,-9.3478
HIGHRES_IMU,206749079,-9.3478
HIGHRES_IMU,206763004,-9.3478
HIGHRES_IMU,206769921,-9.3478
HIGHRES_IMU,206777943,-9.3478
HIGHRES_IMU,206783842,-9.3478
HIGHRES_IMU,206797746,-9.3478
HIGHRES_IMU,206804674,-9.3477
HIGHRES_IMU,206811579,-9.3478
HIGHRES_IMU,206818553,-9.3478
HIGHRES_IMU,206832627,-9.3478
HIGHRES_IMU,206839532,-9.3478
HIGHRES_IMU,206846463,-9.3478
HIGHRES_IMU,206860305,-9.3478
HIGHRES_IMU,206867268,-9.3478
HIGHRES_IMU,206874215,-9.3478
HIGHRES_IMU,206881194,-9.3478
HIGHRES_IMU,206894980,-9.3478
HIGHRES_IMU,206902038,-9.3478
HIGHRES_IMU,206908884,-9.3478
HIGHRES_IMU,206915934,-9.3477
HIGHRES_IMU,206929779,-9.3478
HIGHRES_IMU,206936773,-9.3478
HIGHRES_IMU,206943930,-9.3477
HIGHRES_IMU,206950573,-9.3478
HIGHRES_IMU,206964461,-9.3478
HIGHRES_IMU,206971447,-9.3478
HIGHRES_IMU,206978385,-9.3478
HIGHRES_IMU,206985335,-9.3478
HIGHRES_IMU,206992269,-9.3477
HIGHRES_IMU,207006139,-9.3477
HIGHRES_IMU,207013097,-9.3478
HIGHRES_IMU,207020079,-9.3478
HIGHRES_IMU,207027013,-9.3478
HIGHRES_IMU,207040918,-9.3478
HIGHRES_IMU,207047811,-9.3477
HIGHRES_IMU,207054767,-9.3478
HIGHRES_IMU,207061779,-9.3478
HIGHRES_IMU,207075633,-9.3477
HIGHRES_IMU,207082567,-9.3478
HIGHRES_IMU,207089588,-9.3477
HIGHRES_IMU,207103369,-9.3478
HIGHRES_IMU,207110331,-9.3477
HIGHRES_IMU,207117292,-9.3478
HIGHRES_IMU,207124234,-9.3477
HIGHRES_IMU,207138102,-9.3478
HIGHRES_IMU,207145289,-9.3477
HIGHRES_IMU,207151992,-9.3478
HIGHRES_IMU,207165867,-9.3478
HIGHRES_IMU,207172821,-9.3477
HIGHRES_IMU,207179753,-9.3478
HIGHRES_IMU,207186796,-9.3477
HIGHRES_IMU,207200601,-9.3477
HIGHRES_IMU,207207750,-9.3478
HIGHRES_IMU,207214525,-9.3477
HIGHRES_IMU,207221468,-9.3478
HIGHRES_IMU,207235344,-9.3477
HIGHRES_IMU,207242341,-9.3478
HIGHRES_IMU,207249249,-9.3477
HIGHRES_IMU,207256171,-9.3478
HIGHRES_IMU,207270038,-9.3478
HIGHRES_IMU,207277020,-9.3477
HIGHRES_IMU,207283968,-9.3478
HIGHRES_IMU,207290939,-9.3478
HIGHRES_IMU,207304797,-9.3478
HIGHRES_IMU,207311727,-9.3477
HIGHRES_IMU,207318687,-9.3478
HIGHRES_IMU,207325660,-9.3477
HIGHRES_IMU,207339522,-9.3477
HIGHRES_IMU,207346508,-9.3477
HIGHRES_IMU,207353425,-9.3478
HIGHRES_IMU,207360414,-9.3477
HIGHRES_IMU,207374291,-9.3477
HIGHRES_IMU,207381309,-9.3478
HIGHRES_IMU,207388173,-9.3477
HIGHRES_IMU,207395099,-9.3478
HIGHRES_IMU,207409000,-9.3477
HIGHRES_IMU,207415951,-9.3478
HIGHRES_IMU,207422900,-9.3477
HIGHRES_IMU,207436821,-9.3477
HIGHRES_IMU,207443779,-9.3478
HIGHRES_IMU,207450698,-9.3477
HIGHRES_IMU,207457617,-9.3478
HIGHRES_IMU,207471521,-9.3478
HIGHRES_IMU,207478452,-9.3477
HIGHRES_IMU,207485435,-9.3477
HIGHRES_IMU,207499285,-9.3477
HIGHRES_IMU,207506264,-9.3478
HIGHRES_IMU,207513214,-9.3477
HIGHRES_IMU,207520172,-9.3478
HIGHRES_IMU,207533996,-9.3477
HIGHRES_IMU,207540942,-9.3478
HIGHRES_IMU,207547945,-9.3477
HIGHRES_IMU,207554893,-9.3477
HIGHRES_IMU,207568799,-9.3478
HIGHRES_IMU,207575710,-9.3477
HIGHRES_IMU,207582696,-9.3477
HIGHRES_IMU,207596508,-9.3477
HIGHRES_IMU,207603460,-9.3477
HIGHRES_IMU,207610410,-9.3477
HIGHRES_IMU,207617362,-9.3477
HIGHRES_IMU,207624339,-9.3478
HIGHRES_IMU,207638219,-9.3477
HIGHRES_IMU,207645404,-9.3477
HIGHRES_IMU,207652154,-9.3477
HIGHRES_IMU,207665996,-9.3477
HIGHRES_IMU,207672948,-9.3477
HIGHRES_IMU,207679878,-9.3477
HIGHRES_IMU,207686808,-9.3477
HIGHRES_IMU,207700787,-9.3477
HIGHRES_IMU,207707685,-9.3478
HIGHRES_IMU,207714686,-9.3477
HIGHRES_IMU,207721583,-9.3477
HIGHRES_IMU,207735434,-9.3477
HIGHRES_IMU,207742418,-9.3477
HIGHRES_IMU,207749418,-9.3477
HIGHRES_IMU,207756300,-9.3477
HIGHRES_IMU,207770276,-9.3477
HIGHRES_IMU,207777207,-9.3477
HIGHRES_IMU,207784104,-9.3477
HIGHRES_IMU,207798170,-9.3476
HIGHRES_IMU,207804959,-9.3477
HIGHRES_IMU,207811995,-9.3477
HIGHRES_IMU,207818893,-9.3477
HIGHRES_IMU,207832770,-9.3477
HIGHRES_IMU,207839730,-9.3476
HIGHRES_IMU,207846637,-9.3477
HIGHRES_IMU,207853575,-9.3477
HIGHRES_IMU,207867452,-9.3477
HIGHRES_IMU,207874451,-9.3477
HIGHRES_IMU,207881386,-9.3477
HIGHRES_IMU,207895231,-9.3477
HIGHRES_IMU,207902159,-9.3476
HIGHRES_IMU,207909150,-9.3477
HIGHRES_IMU,207916148,-9.3477
HIGHRES_IMU,207929971,-9.3477
HIGHRES_IMU,207936995,-9.3477
HIGHRES_IMU,207943910,-9.3476
HIGHRES_IMU,207950914,-9.3477
HIGHRES_IMU,207964780,-9.3477
HIGHRES_IMU,207971647,-9.3476
